PreMECA 1.0
Título												
Cm	Kg											
44	84	2	1	2	3	3	1	0	2	0	0	1
1	1	2										
1	2	3										
1	3	4										
1	4	5										
1	5	6										
1	6	7										
1	7	8										
1	8	9										
1	9	10										
1	10	11										
1	11	12										
1	12	13										
1	13	14
1	14	15
1	15	16
1	16	17
1	17	18
1	18	19
1	19	20
1	20	21
1	1	22
1	22	23
1	23	24
1	24	25
1	25	26
1	26	27
1	27	28
1	28	29
1	29	30
1	30	31
1	31	32
1	32	33
1	33	34
1	34	35
1	35	36
1	36	37
1	37	38
1	38	39
1	39	40
1	40	41
1	41	42
1	21	42
1	22	2
1	2	23
1	23	3
1	3	24
1	24	4
1	4	25
1	25	5
1	5	26
1	26	6
1	6	27
1	27	7
1	7	28
1	28	8
1	8	29
1	29	9
1	9	30
1	30	10
1	10	31
1	31	11
1	11	32
1	11	33
1	12	33
1	12	34
1	13	34
1	13	35
1	14	35
1	14	36
1	15	36
1	15	37
1	16	37
1	16	38
1	17	38
1	17	39
1	18	39
1	18	40
1	19	40
1	19	41
1	20	41
1	20	42
2	1	21
3	43	1
3	44	21
0	0	
150	30	
300	60	
450	90	
600	120	
750	150	
900	180	
1050	210	
1200	240
1350	270
1500	300
1650	270
1800	240
1950	210
2100	180
2250	150
2400	120
2550	90
2700	60
2850	30
3000	0
0	70
150	100
300	130
450	160
600	190
750	220
900	250
1050	280
1200	310
1350	340
1500	370
1650	340
1800	310
1950	280
2100	250
2250	220
2400	190
2550	160
2700	130
2850	100					
3000	70					
0	-700					
3000	-700					
43	1	1	1	0	0	0
44	1	1	1	0	0	0
2.10E+06	1.75E+01	4.00E+01	0.00E+00			
2.10E+06	7.76E+00	0.00E+00	0.00E+00			
2.10E+06	3.48E+01	4.67E+03	0.00E+00			
Cargas_Puntuales						
42	0	0	0	0	0	
1	0	-526	0			
2	0	-42	0			
3	0	-42	0			
4	0	-42	0			
5	0	-42	0			
6	0	-42	0
7	0	-42	0
8	0	-42	0
9	0	-42	0
10	0	-42	0
11	0	-42	0
12	0	-42	0
13	0	-42	0
14	0	-42	0
15	0	-42	0
16	0	-42	0
17	0	-42	0
18	0	-42	0
19	0	-42	0
20	0	-42	0
21	0	-42	0
22	0	-852	0
23	0	-852	0
24	0	-852	0
25	0	-852	0
26	0	-852	0
27	0	-852	0
28	0	-852	0
29	0	-852	0
30	0	-852	0
31	0	-852	0
32	0	-852	0
33	0	-852	0
34	0	-852	0
35	0	-852	0
36	0	-852	0
37	0	-852	0
38	0	-852	0
39	0	-852	0
40	0	-852	0
41	0	-852	0
42	0	-852	0
