PreMECA 1.0
Ejemplo_de_Datos_para_Optimizacion_3_(Nube_de_barras)
Cm	Kg
25	120	3	1	1	2	62	1	0	2	0	0	1
1	1	2
2	2	3
3	3	4
4	4	5
5	1	6
6	1	7
7	1	8
8	1	9
9	1	10
10	2	6
11	2	7
12	2	8
13	2	9
14	2	10
15	3	6
16	3	7
17	3	8
18	3	9
19	3	10
20	4	6
21	4	7
22	4	8
23	4	9
24	4	10
25	5	6
26	5	7
27	5	8
28	5	9
29	5	10
30	6	7
31	7	8
32	8	9
33	9	10
34	6	11
35	6	12
36	6	13
37	6	14
38	6	15
39	7	11
40	7	12
41	7	13
42	7	14
43	7	15
44	8	11
45	8	12
46	8	13
47	8	14
48	8	15
49	9	11
50	9	12
51	9	13
52	9	14
53	9	15
54	10	11
55	10	12
56	10	13
57	10	14
58	10	15
59	11	12
60	12	13
61	13	14
62	14	15
51	12	19
52	12	20
44	13	16
45	13	17
46	13	18
47	13	19
48	13	20
39	14	16
40	14	17
41	14	18
42	14	19
43	14	20
34	15	16
35	15	17
36	15	18
37	15	19
38	15	20
30	16	17
31	17	18
32	18	19
33	19	20
25	16	21
25	16	22
27	16	23
28	16	24
28	16	25
20	17	21
21	17	22
22	17	23
23	17	24
24	17	25
15	18	21
16	18	22
17	18	23
18	18	24
19	18	25
10	19	21
11	19	22
12	19	23
13	19	24
14	19	25
5	20	21
6	20	22
7	20	23
8	20	24
9	20	25
1	21	22
2	22	23
3	23	24
4	24	25
54	11	16
55	11	17
56	11	18
57	11	19
58	11	20
49	12	16
50	12	17
51	12	18
0	0	
0	75	
0	150	
0	225	
0	300	
400	0	
400	75	
400	150	
400	225	
400	300	
800	0	
800	75	
800	150	
800	225	
800	300	
1200	0	
1200	75	
1200	150	
1200	225	
1200	300	
1600	0	
1600	75	
1600	150	
1600	225	
1600	300	
1	1	1	0	0	
11	0	1	0	0	
21	0	1	0	0	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
2100000	100	0	0.007425	
Cargas_verticales_en_nodos
2	0	0	0	0	1
6	0	-10000	
16	0	-10000	
